Record ID,Entered name,Entered name author,Current name,Current name author,Current name TVK,Common name,Species notes,Site notes,Locality,Vice county,Country,Grid ref.,Lon,Lat,Altitude,Date,Date Start,Date End,Substrate,Substrate Qualifier,Other Substrate,FRDBI no,Literature,Other Literature,Source,Morph,NCC Ecosystem,Associations,VCname (Ent),VCnum (Ent),County,Certainty,Abundance,Licence,Start Year,End Year
10697653,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Haye Park Wood,Shropshire | Herefordshire,England,SO4972,-2.743,52.348,175,25/9/1984,25/9/1984,25/9/1984,,,,342079,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1984,1984
10697859,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Haugh Wood,Herefordshire,England,SO5936,-2.592,52.025,180,21/9/1982,21/9/1982,21/9/1982,,,,338358,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1982,1982
10700098,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,High Vinnals,Herefordshire,England,SO4572,-2.801,52.348,275,13/10/1992,13/10/1992,13/10/1992,soil,,,342658,,,,,A122 Coniferous plantation,Larch (Larix),Herefordshire,36,,Certain,,,1992,1992
10701140,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Haye Park Wood,Shropshire | Herefordshire,England,SO4972,-2.743,52.348,175,6/10/1985,6/10/1985,6/10/1985,,,,342145,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1985,1985
10702372,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Queens W Dymock,Herefordshire,England,SO6627,-2.489,51.945,,15/11/1997,15/11/1997,15/11/1997,,,,344464,,,,,A11 Broad-leaved woodland,,Herefordshire,36,,Certain,,,1997,1997
10905011,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Cliburn Moss NNR,Westmorland,England,NY5826,-2.644,54.632,,3/10/2015,3/10/2015,3/10/2015,soil,,,2044177,,,,,A131 Mixed semi-natural,Larch (Larix),Westmorland with North Lancashire,69,,Certain,,,2015,2015
10908529,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Errwood: Goyt Valley,Derbyshire | Cheshire,England,SK0176,-1.979,53.285,,19/7/2015,19/7/2015,19/7/2015,soil,,grassy,2045498,,,,,,Larch (Larix),Derbyshire,57,,Certain,,,2015,2015
10916303,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Alderley Park: Beech Wood,Cheshire,England,SJ843758,-2.236,53.279,,24/9/2000,24/9/2000,24/9/2000,leaf,litter,,704176,,,,,A131 Mixed semi-natural,Larch (Larix),Cheshire,58,,Certain,1,,2000,2000
10918975,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,(NWFG Foray),,Tatton Park,Cheshire,England,SJ7579,-2.369,53.312,,12/9/1999,12/9/1999,12/9/1999,soil,,grassy,964190,,,,,A11 Broad-leaved woodland,European Larch (Larix decidua),Cheshire,58,,Certain,,,1999,1999
10920190,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Wrexham: Erddig Park,Denbighshire,Wales,SJ3248,-3.008,53.03,,12/10/2003,12/10/2003,12/10/2003,soil,,grassy,962672,,,,,A1 Woodland,Pinaceae,Denbighshire,50,,Certain,,,2003,2003
10926405,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Delph Reservoir,South Lancashire,England,SD702151,-2.451,53.632,,13/9/1987,13/9/1987,13/9/1987,soil,,grassy,947722,,,,,A132 Mixed plantation,Larch (Larix),"Lancashire, South",59,,Certain,,,1987,1987
10927169,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Entwistle Reservoir,South Lancashire,England,SD7217,-2.418,53.653,,27/9/1992,27/9/1992,27/9/1992,soil,,grassy,947633,,,,,A131 Mixed semi-natural,Larch (Larix),"Lancashire, South",59,,Certain,1,,1992,1992
10959757,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Bystock Pools,South Devon,England,SY030845,-3.373,50.653,20,17/10/2010,17/10/2010,17/10/2010,soil,,,1857115,,,,,A131 Mixed semi-natural,Pine (Pinus),"Devon, South",3,,Certain,,,2010,2010
10960817,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,East Budleigh Common,South Devon,England,SY040844,-3.359,50.652,90,13/11/2011,13/11/2011,13/11/2011,soil,,,1857942,,,,,A131 Mixed semi-natural,Pine (Pinus),"Devon, South",3,,Certain,,,2011,2011
10961586,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,East Budleigh Common,South Devon,England,SY040844,-3.359,50.652,90,4/10/2015,4/10/2015,4/10/2015,soil,,,2021538,,,,,A131 Mixed semi-natural,Pine (Pinus),"Devon, South",3,,Certain,,,2015,2015
10962971,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Yarner Wood,South Devon,England,SX785780,-3.717,50.59,150,22/10/2011,22/10/2011,22/10/2011,soil,,,1857827,,,,,A111 Broad-leaved semi-natural,Birch (Betula),"Devon, South",3,,Certain,,,2011,2011
10966940,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,East Budleigh Common,South Devon,England,SY040844,-3.359,50.652,90,8/11/2009,8/11/2009,8/11/2009,soil,,,1579993,,,,,A132 Mixed plantation,Gymnospermae,"Devon, South",3,,Certain,,,2009,2009
10967130,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,East Budleigh Common,South Devon,England,SY040844,-3.359,50.652,90,8/11/2009,8/11/2009,8/11/2009,soil,,,1579995,,,,,A132 Mixed plantation,Gymnospermae,"Devon, South",3,,Certain,,,2009,2009
10973955,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Bystock Pools,South Devon,England,SY030845,-3.373,50.653,120,8/10/1995,8/10/1995,8/10/1995,leaf,litter,,354405,,,,,A111 Broad-leaved semi-natural,Gymnospermae,"Devon, South",3,,Certain,,,1995,1995
10973959,Suillus bovinus,(L.) Roussel,Suillus bovinus,(L.) Roussel,NHMSYS0001499269,Bovine Bolete,,,Pullabrook Wood,South Devon,England,SX785795,-3.718,50.603,80,28/10/2001,28/10/2001,28/10/2001,soil,,,750447,,,,T,A131 Mixed semi-natural,Gymnospermae,"Devon, South",3,,Certain,,,2001,2001
10978260,Suillus variegatus,(Sw.) Richon & Roze,Suillus variegatus,(Sw.) Richon & Roze,NHMSYS0001499287,Velvet Bolete,,,Great Haldon,South Devon,England,SX875845,-3.592,50.65,180,24/11/2002,24/11/2002,24/11/2002,leaf,litter,,1062698,,,,,A122 Coniferous plantation,Gymnospermae,"Devon, South",3,,Certain,,,2002,2002
10956936,Suillus grevillei,(Klotzsch) Singer,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Venford Reservoir,South Devon,England,SX686710,-3.854,50.524,290,18/10/2009,18/10/2009,18/10/2009,soil,,,1856642,,,,,A132 Mixed plantation,Larch (Larix),"Devon, South",3,,Certain,,,2009,2009
13803609,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Fairlight Village Hall,East Sussex,England,TQ87421208,0.663,50.878,,23/5/2020,23/5/2020,23/5/2020,soil,sandy,,,,,,,,Scots Pine (Pinus sylvestris),"Sussex, East",14,East Sussex,Certain,Common & widespread,,2020,2020
21918544,Larch Bolete,,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Glasgow: Hurlet Hill,Renfrewshire,Scotland,NS514613,-4.373,55.822,,5/9/2021,5/9/2021,5/9/2021,,,,,,,,,,Larch (Larix),,,,,,,2021,2021
28749254,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,National Trust Tyntesfield,North Somerset,England,ST507715,-2.71,51.441,125,27/10/2022,27/10/2022,27/10/2022,soil,,,,,,,,A3 Parkland & scattered trees,Grass (Poaceae),"Somerset, North",6,,Certain,several fruitbodies,,2022,2022
28478699,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Scottow Enterprise Park,East Norfolk,England,TG2623,1.356,52.762,,16/10/2021,16/10/2021,16/10/2021,soil,,,,,,,,,,,,,,,,2021,2021
28478700,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Holkham Meals West,West Norfolk,England,TF876455,0.793,52.974,,9/10/2021,9/10/2021,9/10/2021,,,,,,,,,,,,,,,,,2021,2021
17442395,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Petts Wood and environs Petts Wood,West Kent,England,TQ450687,0.084,51.399,100,30/9/1977,30/9/1977,30/9/1977,soil,,,362014,,,,,A111 Broad-leaved semi-natural,Scots Pine (Pinus sylvestris),"Kent, West",16,,Certain,,,1977,1977
17445907,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,1983-1996 all mid Oct/early Nov.,,Golden Stables near Hadlow,West Kent,England,TQ610510,0.306,51.236,80,01/01/1985 to 31/12/1985,1/1/1985,31/12/1985,soil,,,357227,,,,,A122 Coniferous plantation,Conifer (Pinophyta),"Kent, West",16,,Certain,,,1985,1985
17449690,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,West Kingsdown Churchyard,West Kent,England,TQ580634,0.268,51.348,160,21/8/2002,21/8/2002,21/8/2002,,,,860611,,,,,J12 Amenity grassland,,"Kent, West",16,,Certain,,,2002,2002
17456227,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,"Church Wood, West Kingsdown",West Kent,England,TQ575635,0.261,51.349,170,31/10/2003,31/10/2003,31/10/2003,,,,1079196,,,,,,,"Kent, West",16,,Certain,,,2003,2003
17457206,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,West Kingsdown Churchyard,West Kent,England,TQ580634,0.268,51.348,160,01/01/1999 to 31/12/1999,1/1/1999,31/12/1999,,,,758118,,,,,A3 Parkland & scattered trees,,"Kent, West",16,,Certain,,,1999,1999
17458958,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,associated with new planting of Pinus,,"Lullingstone Park, near Shoreham",West Kent,England,TQ515640,0.175,51.355,80,3/12/1997,3/12/1997,3/12/1997,soil,,,739365,,,,,A122 Coniferous plantation,Pine (Pinus),"Kent, West",16,,Certain,,,1997,1997
9378191,Boletus luteus,Grev.,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Whitby area,North-east Yorkshire,England,NZ8911,-0.62,54.491,,28/9/1904,28/9/1904,28/9/1904,,,,165805,,,,,,,"Yorkshire, North-east",62,,Certain,,,1904,1904
9378205,Boletus elegans nom. illegit.,Schumach.,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Whitby area,North-east Yorkshire,England,NZ8911,-0.62,54.491,,28/9/1904,28/9/1904,28/9/1904,,,,165806,,,,,,,"Yorkshire, North-east",62,,Certain,,,1904,1904
9419082,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Allerthorpe Common,South-east Yorkshire,England,SE7648,-0.836,53.927,,01/09/1983 to 30/09/1983,1/9/1983,30/9/1983,,,,148149,,,,,,,"Yorkshire, South-east",61,,Certain,,,1983,1983
17494024,Suillus collinitus,(Fr.) Kuntze,Suillus collinitus,(Fr.) Kuntze,NBNSYS0000041504,,,,Kemsing Downs Kemsing,West Kent,England,TQ551594,0.225,51.313,200,27/10/2002,27/10/2002,27/10/2002,,,,860990,,,,,A111 Broad-leaved semi-natural,,"Kent, West",16,,Certain,,,2002,2002
17516211,Boletus luteus,Grev.,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,"Historic record from collection of Deakin`s paintings in Tunbridge Wells Museum.  Museum no 472.  ""plantations especially among firs"".",,Tunbridge Wells area,West Kent,England,TQ5839,0.264,51.133,140,01/09/1867 to 30/09/1867,1867-09-01,1867-09-30,,,,1126225,,,,,,,"Kent, West",16,,Certain,,,1867,1867
17517600,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,joint KFC/BMS meeting,,Toys Hill Woods and Pastures,West Kent,England,TQ481521,0.121,51.249,160,6/10/1968,6/10/1968,6/10/1968,,,,1082951,,,,,A111 Broad-leaved semi-natural,,"Kent, West",16,,Certain,,,1968,1968
17528714,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Chevening House lawns and chalk pit,West Kent,England,TQ489573,0.135,51.296,100,1/10/1993,1/10/1993,1/10/1993,,,,613907,,,,,A3 Parkland & scattered trees,Conifer (Pinophyta),"Kent, West",16,,Certain,,,1993,1993
17529356,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,recorded by Martin Allison up to and including 2001,,Tudeley Woods and Pembury Walks,West Kent,England,TQ621424,0.317,51.158,100,01/01/1900 to 31/12/1999,1/1/1900,31/12/1999,,,,742184,,,,,,,"Kent, West",16,,Certain,,,1900,1999
17508364,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Knole Park Sevenoaks,West Kent,England,TQ540530,0.206,51.256,150,19/9/2010,19/9/2010,19/9/2010,,,,1698637,,,,,,,"Kent, West",16,,Certain,,,2010,2010
17510269,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,West Kingsdown Churchyard,West Kent,England,TQ580634,0.268,51.348,160,14/9/2004,14/9/2004,14/9/2004,,,,1091337,,,,,,,"Kent, West",16,,Certain,,,2004,2004
24549807,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Denny Wood,South Hampshire,England,SU3305,-1.526,50.848,,31/10/1987,31/10/1987,31/10/1987,,,,984621,,,,,,,"Hampshire, South",11,,Certain,,,1987,1987
24549894,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Abernethy Forest/Loch Garten,East Inverness-shire | Moray,Scotland,NH91,-3.74,57.214,,27/8/1998,27/8/1998,27/8/1998,,,,984633,,,,,A13 Mixed woodland,,"Inverness-shire, East (with Nairn)",96,,Certain,,,1998,1998
28478679,Suillus collinitus,(Fr.) Kuntze,Suillus collinitus,(Fr.) Kuntze,NBNSYS0000041504,,,,Holme Dunes,West Norfolk,England,TF712450,0.549,52.975,,7/11/2020,7/11/2020,7/11/2020,soil,,,,,,,,,Scots Pine (Pinus sylvestris),,,,,,,2020,2020
28478693,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Wymondham,East Norfolk,England,TG111009,1.114,52.565,,17/10/2020,17/10/2020,17/10/2020,,,,,,,,,,,,,,,,,2020,2020
28478675,Suillus collinitus,(Fr.) Kuntze,Suillus collinitus,(Fr.) Kuntze,NBNSYS0000041504,,,,"Cranwich, Watermill Broad pits",West Norfolk,England,TL77409518,0.614,52.526,,18/10/2020,18/10/2020,18/10/2020,soil,,,,,,,,,Scots Pine (Pinus sylvestris),,,,,,,2020,2020
28478677,Suillus collinitus,(Fr.) Kuntze,Suillus collinitus,(Fr.) Kuntze,NBNSYS0000041504,,,,Holkham Meals West,West Norfolk,England,TF869455,0.783,52.975,,22/10/2020,22/10/2020,22/10/2020,soil,,,,,,,,,Austrian Pine (Pinus nigra),,,,,,,2020,2020
28478702,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,"Horsford, Broadland Country Park",East Norfolk,England,TG1817,1.233,52.711,,20/10/2021,20/10/2021,20/10/2021,soil,,,,,,,,,Pine (Pinus),,,,,,,2021,2021
24480586,Boletinus cavipes,(Klotzsch) Kalchbr.,Suillus cavipes,(Klotzsch) A.H. Sm. & Thiers,NHMSYS0001499272,Hollow Bolete,Moray Rangers Foray Some material lodged at RBGE also,,Quarry Wood,Moray,Scotland,NJ185630,-3.366,57.65,110,6/10/2002,6/10/2002,6/10/2002,soil,,,883040,"Fungi of Switzerland, v 1-6, Breitenbach, J.; Kränzlin, F., 1984-2005, 1-6",,,,A122 Coniferous plantation,Larch (Larix),Moray (Elgin),95,,Certain,,,2002,2002
24258223,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Haveringland Great Wood,East Norfolk,England,TG1622,1.207,52.757,,24/8/1983,24/8/1983,24/8/1983,,,,691609,,,,,,,"Norfolk, East",27,,Certain,,,1983,1983
24258278,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Felthorpe Woods,East Norfolk,England,TG1416,1.173,52.704,,9/11/1991,9/11/1991,9/11/1991,,,,691605,,,,,,,"Norfolk, East",27,,Certain,,,1991,1991
24258280,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Holt Country Park,East Norfolk,England,TG0838,1.099,52.903,,27/7/1980,27/7/1980,27/7/1980,,,,691619,,,,,,Pinaceae,"Norfolk, East",27,,Certain,,,1980,1980
24258289,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Holt Country Park,East Norfolk,England,TG0838,1.099,52.903,,24/8/1987,24/8/1987,24/8/1987,,,,691621,,,,,,,"Norfolk, East",27,,Certain,,,1987,1987
24258303,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Hopton Point,West Norfolk,England,TL8697,0.749,52.543,,30/9/1994,30/9/1994,30/9/1994,,,,691626,,,,,,,"Norfolk, West",28,,Certain,,,1994,1994
23195912,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Aylsham,East Norfolk,England,TG195267,1.255,52.794,,22/9/2015,22/9/2015,22/9/2015,,,,,,,,,,,,27,,,,,2015,2015
23199947,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,"Cranwich, Watermill Broad pits",West Norfolk,England,TL7795,0.615,52.528,,13/9/2015,13/9/2015,13/9/2015,,,,,,,,,,Pine (Pinus),,28,,,,,2015,2015
23218236,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,"Santon Downham, Two Mile Bottom",West Norfolk,England,TL846876,0.716,52.456,,29/10/2011,29/10/2011,29/10/2011,,,,,,,,,,Scots Pine (Pinus sylvestris),,28,,,,,2011,2011
21285522,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Skipwith area,Mid-west Yorkshire | South-east Yorkshire,England,SE63,-1.014,53.807,,01/01/1878 to 31/12/1878,1878-01-01,1878-12-31,,,,795301,,,,,,,"Yorkshire, South-east",61,,Certain,,,1878,1878
16494053,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Maes y Pant,Denbighshire,Wales,SJ3555,-2.965,53.093,,25/9/2016,25/9/2016,25/9/2016,soil,,,,,,,,A13 Mixed woodland,Pine (Pinus),Denbighshire,50,Clwyd,Certain,50,,2016,2016
20919427,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Witley Common,Surrey,England,SU9341,-0.664,51.165,80,22/10/2005,22/10/2005,22/10/2005,leaf,litter,,2035900,,,,,,Pinaceae,Surrey,17,,Certain,,,2005,2005
20924389,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Witley Common,Surrey,England,SU9341,-0.664,51.165,80,17/11/2002,17/11/2002,17/11/2002,,,,2033232,,,,,,,Surrey,17,,Certain,,,2002,2002
20948527,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Witley Common,Surrey,England,SU9341,-0.664,51.165,80,4/10/2008,4/10/2008,4/10/2008,soil,,,2026548,,,,,,Conifer (Pinophyta),Surrey,17,,Certain,,,2008,2008
24626784,Boletus luteus,Grev.,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Linwood Warren,North Lincolnshire,England,TF1387,-0.295,53.372,,13/10/1951,13/10/1951,13/10/1951,soil,,,286239,,,,,A13 Mixed woodland,Pine (Pinus),"Lincolnshire, North",54,,Certain,,,1951,1951
24626355,Boletus elegans nom. illegit.,Schumach.,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Blankney Park,South Lincolnshire,England,TF0660,-0.41,53.131,,23/10/1948,23/10/1948,23/10/1948,soil,,,286213,,,,,A3 Parkland & scattered trees,Larch (Larix),"Lincolnshire, South",53,,Certain,,,1948,1948
24626478,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Swanholme,South Lincolnshire,England,SK9468,-0.587,53.205,,21/10/1990,21/10/1990,21/10/1990,soil,,,286196,,,,,A11 Broad-leaved woodland,Conifer (Pinophyta),"Lincolnshire, South",53,,Certain,,,1990,1990
24626485,Boletus elegans nom. illegit.,Schumach.,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Broughton Wood,North Lincolnshire,England,SE90,-0.568,53.533,,01/01/1895 to 31/12/1895,1895-01-01,1895-12-31,,,,286197,,,See Nat.1895 p.236,,,,"Lincolnshire, North",54,,Certain,,,1895,1895
24626520,Boletus elegans nom. illegit.,Schumach.,Suillus grevillei,(Klotzsch) Singer,NHMSYS0001499278,Larch Bolete,,,Bradley Wood,North Lincolnshire,England,TA2405,-0.123,53.531,,01/01/1936 to 31/12/1936,1/1/1936,31/12/1936,,,,286207,,,,,,,"Lincolnshire, North",54,,Certain,,,1936,1936
24626572,Boletus luteus,Grev.,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Usselby,North Lincolnshire,England,TF0993,-0.354,53.427,,01/09/1936 to 30/09/1936,1/9/1936,30/9/1936,,,,286234,,,,,,,"Lincolnshire, North",54,,Certain,,,1936,1936
24626758,Boletus luteus,Grev.,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,Date is estimated and approximate,,Louth area,North Lincolnshire,England,TF38,0.026,53.345,,01/01/1895 to 31/12/1895,1895-01-01,1895-12-31,,,,286235,,,,,,,"Lincolnshire, North",54,,Certain,,,1895,1895
24626836,Boletus luteus,Grev.,Suillus luteus,(L.) Roussel,NHMSYS0001499284,Slippery Jack,,,Twigmoor Wood,North Lincolnshire,England,SE9305,-0.591,53.538,,7/9/1974,7/9/1974,7/9/1974,leaf,litter,,286246,,,,,A13 Mixed woodland,Scots Pine (Pinus sylvestris),"Lincolnshire, North",54,,Certain,,,1974,1974
15052255,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Culbin Forest Forres,Moray,Scotland,NH997613,-3.68,57.631,,25/8/1993,25/8/1993,25/8/1993,,,,,,,,,A122 Coniferous plantation,,,95,,,,,1993,1993
15209620,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Rothiemurchus,East Inverness-shire,Scotland,NH9209,-3.779,57.164,,16/8/2009,16/8/2009,16/8/2009,soil,,,,,,,,,Pine (Pinus),,96,,,,,2009,2009
24604632,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,"compartments 84,80,8a",,Clumber Park,Nottinghamshire,England,SK6070,-1.095,53.228,,01/10/1994 to 31/10/1994,1/10/1994,31/10/1994,,,,1002236,,,,,,Pinaceae,Nottinghamshire,56,,Certain,,,1994,1994
24626468,Suillus granulatus,(L.) Roussel,Suillus granulatus,(L.) Roussel,NHMSYS0001499277,Weeping Bolete,,,Moor Farm,North Lincolnshire,England,TF2263,-0.17,53.155,,01/10/1988 to 31/10/1988,1/10/1988,31/10/1988,soil,,,286195,,,,,A11 Broad-leaved woodland,Conifer (Pinophyta),"Lincolnshire, North",54,,Certain,,,1988,1988
